"동별","연령별","시점","계","한국인","등록외국인",
"도곡2동","15~19세","2025. 1/4","2206","2206","-",
"도곡2동","20~24세","2025. 1/4","1765","1762","3",
"도곡2동","25~29세","2025. 1/4","1610","1601","9",
"도곡2동","30~34세","2025. 1/4","1427","1422","5",
"도곡2동","35~39세","2025. 1/4","1611","1587","24",
"도곡2동","40~44세","2025. 1/4","2766","2753","13",
"도곡2동","45~49세","2025. 1/4","3243","3234","9",
"도곡2동","50~54세","2025. 1/4","3139","3129","10",
"도곡2동","55~59세","2025. 1/4","2427","2420","7",
"도곡2동","60~64세","2025. 1/4","1903","1900","3",
"도곡2동","65~69세","2025. 1/4","1703","1700","3",
"도곡2동","70~74세","2025. 1/4","1456","1455","1",
"도곡2동","75~79세","2025. 1/4","1147","1145","2",
"도곡2동","80~84세","2025. 1/4","697","696","1",
"도곡2동","85~89세","2025. 1/4","383","381","2",
"도곡2동","90~94세","2025. 1/4","136","136","-",
"도곡2동","95~99세","2025. 1/4","38","38","-",
"도곡2동","100세 이상","2025. 1/4","2","2","-",
"개포1동","합계","2025. 1/4","26678","26622","56",
"개포1동","0~4세","2025. 1/4","841","841","-",
"개포1동","5~9세","2025. 1/4","1552","1552","-",
"개포1동","10~14세","2025. 1/4","2102","2100","2",
"개포1동","15~19세","2025. 1/4","1410","1409","1",
"개포1동","20~24세","2025. 1/4","1191","1191","-",
"개포1동","25~29세","2025. 1/4","1211","1209","2",
"개포1동","30~34세","2025. 1/4","1467","1460","7",
"개포1동","35~39세","2025. 1/4","1655","1640","15",
"개포1동","40~44세","2025. 1/4","2407","2398","9",
"개포1동","45~49세","2025. 1/4","2682","2676","6",
"개포1동","50~54세","2025. 1/4","2286","2280","6",
"개포1동","55~59세","2025. 1/4","1846","1844","2",
"개포1동","60~64세","2025. 1/4","1768","1768","-",
"개포1동","65~69세","2025. 1/4","1597","1593","4",
"개포1동","70~74세","2025. 1/4","1232","1232","-",
"개포1동","75~79세","2025. 1/4","776","775","1",
"개포1동","80~84세","2025. 1/4","397","397","-",
"개포1동","85~89세","2025. 1/4","170","170","-",
"개포1동","90~94세","2025. 1/4","63","63","-",
"개포1동","95~99세","2025. 1/4","20","20","-",
"개포1동","100세 이상","2025. 1/4","5","4","1",
"개포4동","합계","2025. 1/4","23283","23088","195",
"개포4동","0~4세","2025. 1/4","666","661","5",
"개포4동","5~9세","2025. 1/4","803","791","12",
"개포4동","10~14세","2025. 1/4","1006","1002","4",
"개포4동","15~19세","2025. 1/4","1116","1115","1",
"개포4동","20~24세","2025. 1/4","1083","1076","7",
"개포4동","25~29세","2025. 1/4","1665","1646","19",
"개포4동","30~34세","2025. 1/4","1858","1827","31",
"개포4동","35~39세","2025. 1/4","1774","1742","32",
"개포4동","40~44세","2025. 1/4","1914","1889","25",
"개포4동","45~49세","2025. 1/4","1871","1858","13",
"개포4동","50~54세","2025. 1/4","2014","2003","11",
"개포4동","55~59세","2025. 1/4","1916","1903","13",
"개포4동","60~64세","2025. 1/4","1701","1693","8",
"개포4동","65~69세","2025. 1/4","1511","1502","9",
"개포4동","70~74세","2025. 1/4","1013","1011","2",
"개포4동","75~79세","2025. 1/4","701","700","1",
"개포4동","80~84세","2025. 1/4","382","382","-",
"개포4동","85~89세","2025. 1/4","192","190","2",
"개포4동","90~94세","2025. 1/4","70","70","-",
"개포4동","95~99세","2025. 1/4","25","25","-",
"개포4동","100세 이상","2025. 1/4","2","2","-",
"일원본동","합계","2025. 1/4","22535","22513","22",
"일원본동","0~4세","2025. 1/4","531","531","-",
"일원본동","5~9세","2025. 1/4","1101","1100","1",
"일원본동","10~14세","2025. 1/4","1743","1743","-",
"일원본동","15~19세","2025. 1/4","1486","1486","-",
"일원본동","20~24세","2025. 1/4","1049","1049","-",
"일원본동","25~29세","2025. 1/4","1053","1053","-",
"일원본동","30~34세","2025. 1/4","1138","1134","4",
"일원본동","35~39세","2025. 1/4","1430","1422","8",
"일원본동","40~44세","2025. 1/4","2123","2121","2",
"일원본동","45~49세","2025. 1/4","2151","2149","2",
"일원본동","50~54세","2025. 1/4","1964","1961","3",
"일원본동","55~59세","2025. 1/4","1554","1553","1",
"일원본동","60~64세","2025. 1/4","1415","1414","1",
"일원본동","65~69세","2025. 1/4","1516","1516","-",
"일원본동","70~74세","2025. 1/4","1077","1077","-",
"일원본동","75~79세","2025. 1/4","581","581","-",
"일원본동","80~84세","2025. 1/4","326","326","-",
"일원본동","85~89세","2025. 1/4","155","155","-",
"일원본동","90~94세","2025. 1/4","101","101","-",
"일원본동","95~99세","2025. 1/4","36","36","-",
"일원본동","100세 이상","2025. 1/4","5","5","-",
"일원1동","합계","2025. 1/4","14397","14243","154",
"일원1동","0~4세","2025. 1/4","247","241","6",
"일원1동","5~9세","2025. 1/4","290","286","4",
"일원1동","10~14세","2025. 1/4","412","408","4",
"일원1동","15~19세","2025. 1/4","513","510","3",
"일원1동","20~24세","2025. 1/4","653","648","5",
"일원1동","25~29세","2025. 1/4","1157","1138","19",
"일원1동","30~34세","2025. 1/4","1272","1254","18",
"일원1동","35~39세","2025. 1/4","944","923","21",
"일원1동","40~44세","2025. 1/4","1004","990","14",
"일원1동","45~49세","2025. 1/4","972","959","13",
"일원1동","50~54세","2025. 1/4","994","980","14",
"일원1동","55~59세","2025. 1/4","1058","1048","10",
"일원1동","60~64세","2025. 1/4","1171","1160","11",
"일원1동","65~69세","2025. 1/4","1293","1287","6",
"일원1동","70~74세","2025. 1/4","967","965","2",
"일원1동","75~79세","2025. 1/4","702","698","4",
"일원1동","80~84세","2025. 1/4","434","434","-",
"일원1동","85~89세","2025. 1/4","214","214","-",
"일원1동","90~94세","2025. 1/4","77","77","-",
"일원1동","95~99세","2025. 1/4","20","20","-",
"일원1동","100세 이상","2025. 1/4","3","3","-",
"수서동","합계","2025. 1/4","13660","13587","73",
"수서동","0~4세","2025. 1/4","275","275","-",
"수서동","5~9세","2025. 1/4","198","198","-",
"수서동","10~14세","2025. 1/4","199","195","4",
"수서동","15~19세","2025. 1/4","274","273","1",
"수서동","20~24세","2025. 1/4","377","373","4",
"수서동","25~29세","2025. 1/4","631","621","10",
"수서동","30~34세","2025. 1/4","996","979","17",
"수서동","35~39세","2025. 1/4","872","865","7",
"수서동","40~44세","2025. 1/4","816","808","8",
"수서동","45~49세","2025. 1/4","690","684","6",
"수서동","50~54세","2025. 1/4","768","766","2",
"수서동","55~59세","2025. 1/4","976","972","4",
"수서동","60~64세","2025. 1/4","1293","1290","3",
"수서동","65~69세","2025. 1/4","1715","1711","4",
"수서동","70~74세","2025. 1/4","1431","1429","2",
"수서동","75~79세","2025. 1/4","1065","1064","1",
"수서동","80~84세","2025. 1/4","597","597","-",
"수서동","85~89세","2025. 1/4","325","325","-",
"수서동","90~94세","2025. 1/4","114","114","-",
"수서동","95~99세","2025. 1/4","41","41","-",
"수서동","100세 이상","2025. 1/4","7","7","-",
"세곡동","합계","2025. 1/4","46354","46158","196",
"세곡동","0~4세","2025. 1/4","1402","1402","-",
"세곡동","5~9세","2025. 1/4","1869","1866","3",
"세곡동","10~14세","2025. 1/4","2701","2697","4",
"세곡동","15~19세","2025. 1/4","2337","2335","2",
"세곡동","20~24세","2025. 1/4","2088","2086","2",
"세곡동","25~29세","2025. 1/4","3305","3275","30",
"세곡동","30~34세","2025. 1/4","4116","4077","39",
"세곡동","35~39세","2025. 1/4","3621","3581","40",
"세곡동","40~44세","2025. 1/4","4051","4031","20",
"세곡동","45~49세","2025. 1/4","3792","3775","17",
"세곡동","50~54세","2025. 1/4","3443","3429","14",
"세곡동","55~59세","2025. 1/4","2937","2925","12",
"세곡동","60~64세","2025. 1/4","2741","2735","6",
"세곡동","65~69세","2025. 1/4","2734","2731","3",
"세곡동","70~74세","2025. 1/4","1952","1950","2",
"세곡동","75~79세","2025. 1/4","1432","1430","2",
"세곡동","80~84세","2025. 1/4","944","944","-",
"세곡동","85~89세","2025. 1/4","584","584","-",
"세곡동","90~94세","2025. 1/4","232","232","-",
"세곡동","95~99세","2025. 1/4","63","63","-",
"세곡동","100세 이상","2025. 1/4","10","10","-",
"압구정동","합계","2025. 1/4","25796","25608","188",
"압구정동","0~4세","2025. 1/4","656","656","-",
"압구정동","5~9세","2025. 1/4","1093","1093","-",
"압구정동","10~14세","2025. 1/4","1369","1368","1",
"압구정동","15~19세","2025. 1/4","1324","1319","5",
"압구정동","20~24세","2025. 1/4","1288","1268","20",
"압구정동","25~29세","2025. 1/4","1424","1398","26",
"압구정동","30~34세","2025. 1/4","1385","1363","22",
"압구정동","35~39세","2025. 1/4","1468","1449","19",
"압구정동","40~44세","2025. 1/4","2023","1991","32",
"압구정동","45~49세","2025. 1/4","2216","2195","21",
"압구정동","50~54세","2025. 1/4","2367","2348","19",
"압구정동","55~59세","2025. 1/4","1958","1945","13",
"압구정동","60~64세","2025. 1/4","1668","1666","2",
"압구정동","65~69세","2025. 1/4","1512","1508","4",
"압구정동","70~74세","2025. 1/4","1327","1326","1",
"압구정동","75~79세","2025. 1/4","1223","1222","1",
"압구정동","80~84세","2025. 1/4","846","845","1",
"압구정동","85~89세","2025. 1/4","448","447","1",
"압구정동","90~94세","2025. 1/4","156","156","-",
"압구정동","95~99세","2025. 1/4","39","39","-",
"압구정동","100세 이상","2025. 1/4","6","6","-",
"청담동","합계","2025. 1/4","24188","23935","253",
"청담동","0~4세","2025. 1/4","605","605","-",
"청담동","5~9세","2025. 1/4","929","926","3",
"청담동","10~14세","2025. 1/4","1095","1093","2",
"청담동","15~19세","2025. 1/4","1061","1053","8",
"청담동","20~24세","2025. 1/4","1318","1306","12",
"청담동","25~29세","2025. 1/4","1670","1643","27",
"청담동","30~34세","2025. 1/4","1782","1746","36",
"청담동","35~39세","2025. 1/4","1753","1713","40",
"청담동","40~44세","2025. 1/4","2234","2185","49",
"청담동","45~49세","2025. 1/4","2136","2113","23",
"청담동","50~54세","2025. 1/4","2100","2078","22",
"청담동","55~59세","2025. 1/4","1831","1817","14",
"청담동","60~64세","2025. 1/4","1575","1566","9",
"청담동","65~69세","2025. 1/4","1407","1404","3",
"청담동","70~74세","2025. 1/4","1019","1018","1",
"청담동","75~79세","2025. 1/4","799","798","1",
"청담동","80~84세","2025. 1/4","530","529","1",
"청담동","85~89세","2025. 1/4","226","225","1",
"청담동","90~94세","2025. 1/4","95","94","1",
"청담동","95~99세","2025. 1/4","18","18","-",
"청담동","100세 이상","2025. 1/4","5","5","-",
"대치2동","합계","2025. 1/4","38359","38193","166",
"대치2동","0~4세","2025. 1/4","631","631","-",
"대치2동","5~9세","2025. 1/4","1616","1616","-",
"대치2동","10~14세","2025. 1/4","3593","3593","-",
"대치2동","15~19세","2025. 1/4","3300","3298","2",
"대치2동","20~24세","2025. 1/4","1982","1979","3",
"대치2동","25~29세","2025. 1/4","1673","1652","21",
"대치2동","30~34세","2025. 1/4","1620","1590","30",
"대치2동","35~39세","2025. 1/4","1698","1667","31",
"대치2동","40~44세","2025. 1/4","3261","3239","22",
"대치2동","45~49세","2025. 1/4","4387","4367","20",
"대치2동","50~54세","2025. 1/4","4002","3995","7",
"대치2동","55~59세","2025. 1/4","2551","2537","14",
"대치2동","60~64세","2025. 1/4","2206","2198","8",
"대치2동","65~69세","2025. 1/4","2083","2078","5",
"대치2동","70~74세","2025. 1/4","1683","1683","-",
"대치2동","75~79세","2025. 1/4","1143","1141","2",
"대치2동","80~84세","2025. 1/4","571","570","1",
"대치2동","85~89세","2025. 1/4","230","230","-",
"대치2동","90~94세","2025. 1/4","104","104","-",
"대치2동","95~99세","2025. 1/4","20","20","-",
"대치2동","100세 이상","2025. 1/4","5","5","-",
"개포2동","합계","2025. 1/4","42486","42343","143",
"개포2동","0~4세","2025. 1/4","1594","1593","1",
"개포2동","5~9세","2025. 1/4","2042","2036","6",
"개포2동","10~14세","2025. 1/4","2749","2742","7",
"개포2동","15~19세","2025. 1/4","2517","2514","3",
"개포2동","20~24세","2025. 1/4","2208","2205","3",
"개포2동","25~29세","2025. 1/4","2190","2185","5",
"개포2동","30~34세","2025. 1/4","3133","3117","16",
"개포2동","35~39세","2025. 1/4","3167","3135","32",
"개포2동","40~44세","2025. 1/4","3791","3767","24",
"개포2동","45~49세","2025. 1/4","3872","3859","13",
"개포2동","50~54세","2025. 1/4","3800","3789","11",
"개포2동","55~59세","2025. 1/4","2981","2971","10",
"개포2동","60~64세","2025. 1/4","2509","2502","7",
"개포2동","65~69세","2025. 1/4","2257","2255","2",
"개포2동","70~74세","2025. 1/4","1708","1708","-",
"개포2동","75~79세","2025. 1/4","1115","1114","1",
"개포2동","80~84세","2025. 1/4","510","509","1",
"개포2동","85~89세","2025. 1/4","224","223","1",
"개포2동","90~94세","2025. 1/4","75","75","-",
"개포2동","95~99세","2025. 1/4","41","41","-",
"개포2동","100세 이상","2025. 1/4","3","3","-",
"송파구","합계","2025. 1/4","654127","647895","6232",
"송파구","0~4세","2025. 1/4","16666","16551","115",
"송파구","5~9세","2025. 1/4","24232","24081","151",
"송파구","10~14세","2025. 1/4","29067","28967","100",
"송파구","15~19세","2025. 1/4","27603","27494","109",
"송파구","20~24세","2025. 1/4","31435","31048","387",
"송파구","25~29세","2025. 1/4","49438","48786","652",
"송파구","30~34세","2025. 1/4","57110","56290","820",
"송파구","35~39세","2025. 1/4","50514","49611","903",
"송파구","40~44세","2025. 1/4","55356","54650","706",
"송파구","45~49세","2025. 1/4","50055","49591","464",
"송파구","50~54세","2025. 1/4","52581","52055","526",
"송파구","55~59세","2025. 1/4","47950","47401","549",
"송파구","60~64세","2025. 1/4","46466","46059","407",
"송파구","65~69세","2025. 1/4","42893","42688","205",
"송파구","70~74세","2025. 1/4","30340","30257","83",
"송파구","75~79세","2025. 1/4","20774","20746","28",
"송파구","80~84세","2025. 1/4","12423","12405","18",
"송파구","85~89세","2025. 1/4","6146","6140","6",
"송파구","90~94세","2025. 1/4","2375","2373","2",
"송파구","95~99세","2025. 1/4","608","607","1",
"송파구","100세 이상","2025. 1/4","95","95","-",
"풍납1동","합계","2025. 1/4","11628","11172","456",
"풍납1동","0~4세","2025. 1/4","251","246","5",
"풍납1동","5~9세","2025. 1/4","242","228","14",
"풍납1동","10~14세","2025. 1/4","271","266","5",
"풍납1동","15~19세","2025. 1/4","372","362","10",
"풍납1동","20~24세","2025. 1/4","493","478","15",
"풍납1동","25~29세","2025. 1/4","706","688","18",
"풍납1동","30~34세","2025. 1/4","825","797","28",
"풍납1동","35~39세","2025. 1/4","795","758","37",
"풍납1동","40~44세","2025. 1/4","779","737","42",
"풍납1동","45~49세","2025. 1/4","768","726","42",
"풍납1동","50~54세","2025. 1/4","943","894","49",
"풍납1동","55~59세","2025. 1/4","1032","949","83",
"풍납1동","60~64세","2025. 1/4","1138","1077","61",
"풍납1동","65~69세","2025. 1/4","1116","1083","33",
"풍납1동","70~74세","2025. 1/4","770","762","8",
"풍납1동","75~79세","2025. 1/4","519","514","5",
"풍납1동","80~84세","2025. 1/4","371","370","1",
"풍납1동","85~89세","2025. 1/4","181","181","-",
"풍납1동","90~94세","2025. 1/4","43","43","-",
"풍납1동","95~99세","2025. 1/4","11","11","-",
"풍납1동","100세 이상","2025. 1/4","2","2","-",
"풍납2동","합계","2025. 1/4","23181","22975","206",
"풍납2동","0~4세","2025. 1/4","635","628","7",
"풍납2동","5~9세","2025. 1/4","771","766","5",
"풍납2동","10~14세","2025. 1/4","907","903","4",
"풍납2동","15~19세","2025. 1/4","882","879","3",
"풍납2동","20~24세","2025. 1/4","1169","1168","1",
"풍납2동","25~29세","2025. 1/4","1859","1838","21",
"풍납2동","30~34세","2025. 1/4","1903","1867","36",
"풍납2동","35~39세","2025. 1/4","1811","1782","29",
"풍납2동","40~44세","2025. 1/4","1877","1848","29",
"풍납2동","45~49세","2025. 1/4","1696","1678","18",
"풍납2동","50~54세","2025. 1/4","1865","1846","19",
"풍납2동","55~59세","2025. 1/4","1675","1662","13",
"풍납2동","60~64세","2025. 1/4","1636","1622","14",
"풍납2동","65~69세","2025. 1/4","1659","1655","4",
"풍납2동","70~74세","2025. 1/4","1123","1121","2",
"풍납2동","75~79세","2025. 1/4","841","840","1",
"풍납2동","80~84세","2025. 1/4","497","497","-",
"풍납2동","85~89세","2025. 1/4","245","245","-",
"풍납2동","90~94세","2025. 1/4","105","105","-",
"풍납2동","95~99세","2025. 1/4","20","20","-",
"풍납2동","100세 이상","2025. 1/4","5","5","-",
"거여1동","합계","2025. 1/4","11861","11759","102",
"거여1동","0~4세","2025. 1/4","185","182","3",
"거여1동","5~9세","2025. 1/4","237","237","-",
"거여1동","10~14세","2025. 1/4","372","369","3",
"거여1동","15~19세","2025. 1/4","397","397","-",
"거여1동","20~24세","2025. 1/4","580","575","5",
"거여1동","25~29세","2025. 1/4","891","881","10",
"거여1동","30~34세","2025. 1/4","946","930","16",
"거여1동","35~39세","2025. 1/4","693","683","10",
"거여1동","40~44세","2025. 1/4","766","757","9",
